,Unnamed: 0,Mandatory FEMP Standby Power Requirement,Declared Standby Power,Product Category,Company Name - Brand Name,Model Name,Model Number,Additional Model Information,UNSPSC Code,ENAC Code,Wake on LAN (WOL) Status as Shipped (Workstations Only),Notes
254,70,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Hisense Canada Co., Ltd. - Hisense, TOSHIBA",HS3100,HS3100,",A310,; ,A631,; ,HS310,; ,HS3100A,; ,HS3100AU,; ,HS3100B,; ,HS3100C,; ,HS3100E,; ,HS3100F,; ,HS3100G,; ,HS3100K,; ,HS3100M,; ,HS3100N,; ,HS3100P,; ,HS3100Q,; ,HS3100R,; ,HS3100T,; ,HS3100W,; ,HS3100Y,; ,HS310L,; ,HS310P,; ,HS310W,; ,R310,; ,R631,; ,TS3100,; ,TS3100A,; ,W3100B,; ,W3100C,; ,W3100E,; ,W3100F,; ,W3100G,; ,W3100K,; ,W3100M,; ,W3100P,; ,W3100Q,; ,W3100R,; ,W3100T,; ,W3100W,; ,W3100Y,",52161547,KJ,,
255,71,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Polk Audio - Polk,HOME THEATER SYSTEM,Signa S3 SOUND BAR,,52161547,KJ,,
256,72,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Polk Audio - Polk,HOME THEATER SYSTEM,Signa S3 SUBWOOFER,,52161547,KJ,,
257,73,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-J355,HW-J355,"HW-J350,HW-J350,; HW-J355,HW-J355,; HW-JM35,HW-JM35,",52161547,KJ,,
258,74,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-J450,HW-J450,"HW-J450,HW-J450,; HW-JM45,HW-JM45,",52161547,KJ,,
259,75,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-J6000,HW-J6000,"HW-J4000,HW-J4000,; HW-J6000,HW-J6000,; HW-J6000R,HW-J6000R,; HW-J6001R,HW-J6001R,; HW-J6010R,HW-J6010R,; HW-J6011R,HW-J6011R,; HW-JM4000,HW-JM4000,; HW-JM4000C,HW-JM4000C,; HW-JM6000,HW-JM6000,; HW-JM6000C,HW-JM6000C,",52161547,KJ,,
260,76,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-J250,HW-J250,"HW-J250,HW-J250,; HW-JM25,HW-JM25,; HW-JM25C,HW-JM25C,",52161547,KJ,,
261,77,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-J370,HW-J370,"HW-J370,HW-J370,; HW-JM37,HW-JM37,; HW-JM37C,HW-JM37C,",52161547,KJ,,
262,78,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-J470,HW-J470,"HW-J470,HW-J470,; HW-JM47,HW-JM47,",52161547,KJ,,
263,79,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-J550,HW-J550,"HW-J550,HW-J550,; HW-J551,HW-J551,; HW-JM55,HW-JM55,; HW-JM55C,HW-JM55C,",52161547,KJ,,
264,80,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-JM45C,HW-JM45C,,52161547,KJ,,
265,81,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-K450,HW-K450,"HW-K430,HW-K430,; HW-K460,HW-K460,; HW-KM45,HW-KM45,; HW-KM45C,HW-KM45C,",52161547,KJ,,
266,82,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-K360,HW-K360,"HW-K360,HW-K360,; HW-K369,HW-K369,; HW-KM36,HW-KM36,; HW-KM36C,HW-KM36C,",52161547,KJ,,
267,83,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-K550,HW-K550,"HW-K551,HW-K551,; HW-K560,HW-K560,; HW-KM55,HW-KM55,; HW-KM55C,HW-KM55C,; HW-KM57C,HW-KM57C,",52161547,KJ,,
268,84,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-K370,HW-K370,"HW-K380,HW-K380,; HW-KM37,HW-KM37,; HW-KM37C,HW-KM37C,; HW-KM38,HW-KM38,; HW-KM39,HW-KM39,",52161547,KJ,,
269,85,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-K470,HW-K470,"HW-K480,HW-K480,; HW-KM47,HW-KM47,; HW-KM47C,HW-KM47C,",52161547,KJ,,
270,86,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-M450,HW-M450,"HW-M435,HW-M435,; HW-M460,HW-M460,; HW-M495,HW-M495,; HW-MM45,HW-MM45,; HW-MM45C,HW-MM45C,",52161547,KJ,,
271,87,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-M360,HW-M360,"HW-M369,HW-M369,; HW-M395,HW-M395,; HW-MM36,HW-MM36,; HW-MM36C,HW-MM36C,; HW-MM37,HW-MM37,",52161547,KJ,,
272,88,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-M4500,HW-M4500,"HW-M4500C,HW-M4500C,; HW-M4501,HW-M4501,; HW-M4510,HW-M4510,; HW-M4511,HW-M4511,; HW-M4990,HW-M4990,; HW-M4991,HW-M4991,; HW-MM4500,HW-MM4500,; HW-MM4500C,HW-MM4500C,",52161547,KJ,,
273,89,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-M550,HW-M550,"HW-M560,HW-M560,; HW-M595,HW-M595,; HW-MM55,HW-MM55,; HW-MM55C,HW-MM55C,",52161547,KJ,,
274,90,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-M370,HW-M370,,52161547,KJ,,
275,91,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-M430,HW-M430,,52161547,KJ,,
276,102,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Polk Audio - Polk,Polk MagniFi Soundbar,MAGNIFI X SOUNDBAR,,52161547,KJ,,
277,103,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Polk Audio - Polk,Polk MagniFi Soundbar,MAGNIFI X SUBWOOFER,,52161547,KJ,,
278,104,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Polk Audio - Polk,Polk Signa Solo,SIGNA SOLO,",SIGNA SOLO GE, SIGNA SOLO INTL, SIGNA SOLO NFR,",52161547,KJ,,
279,105,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Polk Audio - Polk,MAGNIFI MAX SR SYSTEM,MAGNIFI MAX SUBWOOFER,,52161547,KJ,,
280,106,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Polk Audio - Polk,SIGNA S1B SYSTEM,Sound Bar: SIGNA S1B SOUND BAR,,52161547,KJ,,
281,107,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Polk Audio - Polk,SIGNA S1B SYSTEM,Subwoofer: SIGNA S1B SUBWOOFER,,52161547,KJ,,
282,108,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Polk Audio - Polk,HOME THEATER SYSTEM,SIGNA S2 SOUND BAR,,52161547,KJ,,
283,109,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Polk Audio - Polk,HOME THEATER SYSTEM,SIGNA S2 SUBWOOFER,,52161547,KJ,,
284,112,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Polk Audio - Polk,MAGNIFI MAX SR SYSTEM,MAGNIFI MAX SUBWOOFER,,52161547,KJ,,
285,113,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB520,,52161547,KJ,,
286,114,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB521,,52161547,KJ,,
287,115,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB522,,52161547,KJ,,
288,116,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB523,,52161547,KJ,,
289,117,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB524,,52161547,KJ,,
290,118,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB525,,52161547,KJ,,
291,119,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB526,,52161547,KJ,,
292,120,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB527,,52161547,KJ,,
293,121,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB528,,52161547,KJ,,
294,122,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Built-in Subwoofer,CINEMA SB529,,52161547,KJ,,
295,123,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB550,,52161547,KJ,,
296,124,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB551,,52161547,KJ,,
297,125,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB552,,52161547,KJ,,
298,126,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB553,,52161547,KJ,,
299,127,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB554,,52161547,KJ,,
300,128,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB555,,52161547,KJ,,
301,129,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB556,,52161547,KJ,,
302,130,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB557,,52161547,KJ,,
303,131,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB558,,52161547,KJ,,
304,132,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB559,,52161547,KJ,,
305,133,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB560,,52161547,KJ,,
306,134,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB561,,52161547,KJ,,
307,135,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB562,,52161547,KJ,,
308,136,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB563,,52161547,KJ,,
309,137,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB564,,52161547,KJ,,
310,138,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB565,,52161547,KJ,,
311,139,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB566,,52161547,KJ,,
312,140,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB567,,52161547,KJ,,
313,141,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB568,,52161547,KJ,,
314,142,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Wireless Subwoofer,CINEMA SB569,,52161547,KJ,,
315,143,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB580,,52161547,KJ,,
316,144,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB581,,52161547,KJ,,
317,145,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB582,,52161547,KJ,,
318,146,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB583,,52161547,KJ,,
319,147,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB584,,52161547,KJ,,
320,148,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB585,,52161547,KJ,,
321,149,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB586,,52161547,KJ,,
322,150,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB587,,52161547,KJ,,
323,151,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB588,,52161547,KJ,,
324,152,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB589,,52161547,KJ,,
325,153,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB590,,52161547,KJ,,
326,154,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB591,,52161547,KJ,,
327,155,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB592,,52161547,KJ,,
328,156,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Harman International Industries, Incorporated - JBL",3.1CH Soundbar with Virtual Dolby Atmos and Wireless Subwoofer,CINEMA SB593,,52161547,KJ,,
329,161,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",MX-ST50B,MX-ST50B,"MX-B50,MX-B50,Same as basic model except model designation; MX-ST5CB,MX-ST5CB,Same as basic model except model designation",52161547,KJ,,
330,173,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,"Samsung Electronics Co., Ltd. - Samsung",HW-LS60D,HW-LS60D,"HW-LS60GD,HW-LS60GD,Same as basic model except model designation",52161547,KJ,,
331,176,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Zound Industries AB - Marshall,ACTON III,ACTON III,,52161547,KJ,,
332,178,Compliant,0 to 1 W,Audio Video Equipment - Audio Amplifier - Limited Bandwidth,Zound Industries AB - Marshall,STANMORE III,STANMORE III,,52161547,KJ,,
333,334,Compliant,0 to 1 W,Audio Video Equipment - Blu-ray Disc Player,"Samsung Electronics Co., Ltd. - Samsung",BD-J5100,BD-J5100,"BD-JM51,BD-JM51,; BD-JM51C,BD-JM51C,",52161553,KJ,,
334,335,Compliant,0 to 1 W,Audio Video Equipment - Blu-ray Disc Player,"Samsung Electronics Co., Ltd. - Samsung",BD-J5900,BD-J5900,"BD-JM59,BD-JM59,; BD-JM59C,BD-JM59C,",52161553,KJ,,
335,336,Compliant,0 to 1 W,Audio Video Equipment - Blu-ray Disc Player,"Samsung Electronics Co., Ltd. - Samsung",BD-J5700,BD-J5700,"BD-JM57,BD-JM57,; BD-JM57C,BD-JM57C,",52161553,KJ,,
336,337,Compliant,0 to 1 W,Audio Video Equipment - Blu-ray Disc Player,"Samsung Electronics Co., Ltd. - Samsung",BD-J4500,BD-J4500,"BD-J4500,BD-J4500,; BD-J4500R,BD-J4500R,",52161553,KJ,,
337,200,Compliant,0 to 1 W,Audio Video Equipment - Compact/Shelf Audio System,"Harman International Industries, Incorporated - harman/kardon",ONYX STUDIO 8,ONYX STUDIO 8,,52161510,KJ,,
338,339,Compliant,0 to 1 W,Audio Video Equipment - DVD Player,Sony Electronics Inc. - SONY,DVP-SR210P,DVP-SR210P,,52161516,KJ,,
339,340,Compliant,0 to 1 W,Audio Video Equipment - DVD Player,Sony Electronics Inc. - SONY,DVP-SR510H,DVP-SR510H,,52161516,KJ,,
340,341,Compliant,0 to 1 W,"Audio Video Equipment - DVD Player,CD Player,Blu-ray Disc Player",Sony Electronics Inc. - SONY,UBP-X700,UBP-X700,,52161539,KJ,,
341,342,Compliant,0 to 1 W,"Audio Video Equipment - DVD Player,CD Player,Blu-ray Disc Player",Sony Electronics Inc. - SONY,UBP-X500,UBP-X500,,52161539,KJ,,
342,343,Compliant,0 to 1 W,"Audio Video Equipment - DVD Player,CD Player,Blu-ray Disc Player",Sony Electronics Inc. - SONY,BDP-BX370,BDP-BX370,,52161539,KJ,,
343,344,Compliant,0 to 1 W,"Audio Video Equipment - DVD Player,CD Player,Blu-ray Disc Player",Sony Electronics Inc. - SONY,BDP-S1700,BDP-S1700,,52161539,KJ,,
344,345,Compliant,0 to 1 W,"Audio Video Equipment - DVD Player,CD Player,Blu-ray Disc Player",Sony Electronics Inc. - SONY,BDP-S6700,BDP-S6700,,52161539,KJ,,
345,346,Compliant,0 to 1 W,"Audio Video Equipment - DVD Player,CD Player,Blu-ray Disc Player",Sony Electronics Inc. - SONY,BDP-S3700,BDP-S3700,,52161539,KJ,,
346,202,Compliant,0 to 1 W,Audio Video Equipment - Other,"Crestron Electronics, Inc. - Crestron",AMP-2210HT,AMP-2210HT,,52161500,KJ,,
347,203,Compliant,0 to 1 W,Audio Video Equipment - Other,"LG Electronics, Inc. - LG",*GP9**,*GP9**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.",52161500,KJ,,
348,204,Compliant,0 to 1 W,Audio Video Equipment - Other,"LG Electronics, Inc. - LG",*GP3**,*GP3**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.",52161500,KJ,,
349,205,Compliant,0 to 1 W,Audio Video Equipment - Other,"LG Electronics, Inc. - LG",SPQ8-S,SPQ8-S,,52161500,KJ,,
350,206,Compliant,0 to 1 W,Audio Video Equipment - Other,"LG Electronics, Inc. - LG",XG8T**,XG8T**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency",52161500,KJ,,
351,207,Compliant,0 to 1 W,Audio Video Equipment - Other,"LG Electronics, Inc. - LG",XG2T**,XG2T**,",,* in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency",52161500,KJ,,
352,208,Compliant,0 to 1 W,Audio Video Equipment - Other,"LG Electronics, Inc. - LG",XO2T**,XO2T**,",,* in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency",52161500,KJ,,
353,209,Compliant,0 to 1 W,Audio Video Equipment - Other,Shen Zhen Ao Pin Shi Ye You Xian Gong Si - SEEYING,SY101,SY101,,52161500,KJ,,
354,326,Compliant,0 to 1 W,Audio Video Equipment - Powered Speaker System,"LG Electronics, Inc. - LG",RP4**,RP4**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.",52161509,KJ,,
355,327,Compliant,0 to 1 W,Audio Video Equipment - Powered Speaker System,"LG Electronics, Inc. - LG",XG5Q**,XG5Q**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.)",52161509,KJ,,
356,328,Compliant,0 to 1 W,Audio Video Equipment - Powered Speaker System,"LG Electronics, Inc. - LG",XO3Q**,XO3Q**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.); XO3***,,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.); XO3C,,; XO3N,,; XO3S,,; XO3T,,",52161509,KJ,,
357,329,Compliant,0 to 1 W,Audio Video Equipment - Powered Speaker System,"LG Electronics, Inc. - LG",XG7Q**,XG7Q**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.)",52161509,KJ,,
358,330,Compliant,0 to 1 W,Audio Video Equipment - Powered Speaker System,"LG Electronics, Inc. - LG",XG9Q**,XG9Q**,",,*  in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.",52161509,KJ,,
359,331,Compliant,0 to 1 W,Audio Video Equipment - Powered Speaker System,Polk Audio - Polk,SURROUNDBAR 6500BT,"SB6500BT SPEAKER, SB6500BT SUBWOOFER",,52161509,KJ,,
360,332,Compliant,0 to 1 W,Audio Video Equipment - Powered Speaker System,Polk Audio - Polk,Surroundbar 5000 Instant Home Theater,"SB5000 IHT SPEAKER, SB5000 IHT SUBWOOFER",,52161509,KJ,,
361,308,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",QP5**,QP5**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency.",52161560,KJ,,
362,310,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",S75Q**,S75Q**,",,""*""= 0-9, A-Z or blank according to color or enclosure of product",52161560,KJ,,
363,311,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",S65Q**,S65Q**,",,""*""= 0-9, A-Z or blank according to color or enclosure of product",52161560,KJ,,
364,313,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",SH7Q,SH7Q*,",,(""*""= 0-9, A-Z or blank according to color or enclosure of product)",52161560,KJ,,
365,314,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",S40Q**,S40Q**,",,(""*""= 0-9, A-Z or blank according to color or enclosure of product)",52161560,KJ,,
366,315,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",S60Q**,S60Q**,",,(""*""= 0-9, A-Z or blank according to color or enclosure of product)",52161560,KJ,,
367,318,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",S77S**,S77S**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency; DS77TY,DS77TY,; S77TY,S77TY,",52161560,KJ,,
368,319,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",XT7S**,XT7S**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency",52161560,KJ,,
369,321,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",SPT**8-S,SPT**8-S,",,SPT**8-S is identical to SPT8*-S** except for model designation; SPT8*-S**,SPT8*-S**,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency",52161560,KJ,,
370,322,Compliant,0 to 1 W,Audio Video Equipment - Soundbar,"LG Electronics, Inc. - LG",S60T**,S60T**,",,The * in the model name can be A to Z, 0 to 9 or blank denoting color and external design not related with energy efficiency; S55TR,S55TR,S60T** is identical to S55TR except for model designation",52161560,KJ,,
